106.5345,51.07656,32.13494,43.12301,219.3809,155.9118,273.9871,46.97803,280.4854,48.13382,-80.71934,75.83936,3.068695,276.1954,112.1909,150.6144,62.17716,59.73315,84.46114,11.66175,110.5452,95.17583,58.53729,131.3882,-31.89176,147.2548,269.2226,204.2011,173.6557,15.27554,267.7517,17.5695,114.0257,-62.0079,1912.025,-75.75943,-54.81807,-36.37224,-6.248911,64.70495,21.05971,-24.56957,155.682,-93.37428,62.37941,-20.43242,507.8877,67.30924,-119.7938,68.52531,130.8694,137.3651,-18.58267,116.9371,43.04945,19.50287,26.863,210.3541,25.18941,82.18033,23.64453,-12.49818
122.3624,48.52896,33.17025,22.19263,221.7116,127.8134,263.676,34.90329,233.3298,44.77969,-45.58503,68.70742,63.30639,268.6823,129.761,140.0536,45.96989,43.47786,101.4126,-4.491549,79.44478,86.46928,58.0694,121.2527,3.006877,140.8185,273.0946,266.7844,178.6731,41.48295,284.8927,33.54292,138.3092,-53.47853,2106.919,-56.85998,-20.56797,-32.59589,-31.24176,34.4645,3.400921,-11.98371,189.5243,-57.88771,96.28381,-6.155391,438.8201,56.92264,-118.5033,71.77298,74.54329,122.9557,-28.7972,79.23104,22.01643,20.68743,73.83527,241.9905,34.04468,97.6332,31.70314,-33.30745
149.4753,117.9892,15.55066,40.12099,301.7656,135.0504,270.3801,29.51452,236.0161,55.22181,-91.82442,51.96601,113.3007,269.7627,114.8076,164.1006,21.66385,27.40566,121.9623,-11.94872,105.5483,69.62318,95.0074,88.15891,13.26236,133.3728,279.5562,309.6015,191.7305,60.6615,244.0018,61.73724,140.0405,-68.49184,2138.24,-44.406,-24.74784,-22.0808,-32.7819,11.8609,-19.97813,5.314189,224.5938,-7.537272,67.01933,39.01289,375.4545,61.42689,-131.5758,64.80189,80.20449,79.67342,-13.5569,50.04136,89.56205,14.85155,40.0923,213.5374,23.02317,67.74895,28.55204,-36.79194
146.2462,186.4556,5.802817,33.83865,414.2894,107.3144,213.0804,70.67909,232.5885,48.17869,-102.337,52.88362,181.8049,253.4721,140.7027,124.5941,36.99297,24.78898,294.8568,-28.14989,63.63847,66.42666,258.1445,71.0211,20.91651,126.4974,343.4328,328.481,124.1172,55.62396,216.9111,10.16687,126.9831,-65.4669,2032.212,-6.311062,-52.40272,50.33081,-12.92102,-12.25929,-13.24521,-21.18894,322.1887,3.43332,100.4732,37.55544,342.8065,46.54686,-89.14773,62.31278,77.04823,79.49968,-0.910174,28.25191,76.14973,28.43184,20.95655,169.3717,79.06706,55.11912,55.33385,-48.20662
171.5074,145.8524,16.23503,27.15841,485.8531,102.9489,251.6069,71.89862,213.0092,46.56166,-113.131,42.64218,238.6609,211.8773,159.2659,121.0417,9.976386,16.75392,412.9897,-13.88861,31.33782,37.99292,466.7505,23.06615,68.46445,113.962,481.0259,453.0397,181.6567,53.68273,215.512,17.21938,145.6967,-40.6538,1937.729,-21.16997,-66.86163,45.32101,-47.46289,11.38473,-40.30794,-14.79069,356.1119,-41.18009,49.82395,31.43334,304.7403,29.92986,-100.7118,-17.77253,59.58875,162.1308,-28.65672,35.9967,46.44992,13.49845,16.34923,162.7655,44.733,68.3637,28.66369,-61.52045
189.5608,127.923,11.90099,11.43522,476.3098,90.75283,243.1671,36.96849,197.4291,13.44938,-64.67799,45.00254,280.2963,216.4288,176.9236,129.4034,53.90916,43.31118,421.7777,-24.97649,93.34573,42.52443,574.7401,9.152185,131.738,91.66708,621.0779,500.9705,202.7439,27.11845,239.3866,-27.19915,112.9228,-16.91839,1858.364,-42.55191,-103.2832,16.0147,-75.15601,0.5373244,10.83328,4.622442,408.784,-78.29601,106.4566,-6.673634,281.0121,37.05847,-94.48825,30.75309,29.60719,175.6167,15.70731,16.66321,43.17504,-34.10453,22.75875,127.393,47.70107,56.08374,31.61816,-15.91061
198.5457,115.0694,3.61843,25.33874,482.2745,110.8549,283.2115,52.42322,190.3305,1.927055,-45.96556,33.60757,304.4359,193.4182,170.2224,108.0762,67.25439,34.96498,367.0887,1.681272,139.4071,34.70386,593.7106,-13.76332,152.3036,76.54709,708.0057,573.5314,206.1182,58.10009,198.1365,-14.54037,109.0104,-43.79526,1760.946,-4.146488,-120.4278,77.5978,-25.99704,-33.09769,21.55707,-5.935647,464.5733,-99.52982,97.78199,10.01053,365.5262,25.10649,-113.0423,76.44148,20.57432,155.2203,9.86529,36.63823,5.828062,8.44558,14.6324,159.7394,30.28595,53.7766,12.29011,-22.34097
164.4016,76.09235,-1.234971,17.29355,436.208,117.2313,300.5363,56.75712,175.3692,4.468418,25.75304,4.198311,327.2976,211.2949,150.3712,99.11206,132.0788,32.8209,311.9435,26.00901,124.8951,16.90952,453.3731,-12.05232,70.91873,81.49359,792.3599,682.6976,187.4346,55.3876,170.8984,-25.76283,90.09869,-47.44405,1641.551,-1.569242,-126.8052,26.44746,-18.75457,-1.904879,40.92103,27.63188,536.0471,-79.7478,70.17191,22.2885,392.4453,40.77774,-126.3909,74.23914,12.38876,140.08,-7.416096,31.64068,9.328967,41.88261,-2.954884,116.3844,35.77505,14.7719,-12.74035,-12.32485
158.8391,48.95211,12.01186,20.08808,427.8968,111.9818,291.0887,66.36561,168.0869,10.57765,16.33871,7.31234,303.1361,228.007,154.8056,86.58045,162.8009,44.61536,331.1931,-21.71178,120.1099,13.56946,374.8449,-12.23979,19.7631,73.61499,813.3112,623.7422,137.9841,35.07895,176.0814,-11.71994,81.71152,20.20667,1574.947,20.59134,-106.1611,17.55392,-7.973484,8.344339,6.020275,22.75106,488.1962,-47.09758,73.08215,14.57866,436.4268,10.83174,-76.35718,82.03119,8.621281,131.0336,-15.65894,74.27034,85.13164,14.75012,7.338406,148.8333,71.64409,64.74023,-11.33388,-37.46564
129.4647,77.92586,19.5428,3.642964,394.0133,107.3824,269.7921,46.44207,173.8827,0.5276208,50.91277,34.43674,234.6492,226.1614,139.9525,85.50462,172.9861,10.39806,404.6072,-6.805799,67.53523,28.2263,323.0064,-1.780158,-2.828626,145.6526,790.8093,596.1113,132.2805,25.38006,191.8581,3.905479,75.55984,-0.8762732,1513.877,26.19518,-71.64187,-0.729454,19.95546,-2.918969,30.34089,44.2006,487.2168,-84.64645,82.32207,-28.15483,413.1913,11.89736,-91.19778,73.74377,-19.37886,132.4208,6.802588,51.12839,73.55221,25.76874,23.61191,251.8925,45.15408,94.70628,50.73603,-20.56065
