76.34714,199.0742,6.323546,45.90939,9.34303,195.631,157.83,123.3446,110.6806,90.61141,-46.12238,32.26601,96.72466,209.1052,31.98272,196.6019,57.35602,79.1174,71.04941,88.70604,50.87873,227.4477,71.25195,15.33252,1.45439,177.243,167.6002,99.66556,252.3352,23.6053,136.9233,84.94456,147.5158,-25.69733,1045.002,30.56817,8.724346,-16.43753,-23.75161,8.835891,-24.61178,5.457727,157.3344,6.223689,46.94421,-52.73748,760.4972,143.173,-103.501,447.3609,-39.46619,49.52964,43.7174,12.93804,153.9172,23.39845,14.62713,33.01001,18.82516,34.15203,50.67603,33.4199
61.65065,201.7315,-3.823923,41.24644,6.356363,173.9232,129.3073,149.4967,116.0476,75.10179,-44.24542,7.320798,79.82185,193.2997,5.282122,167.4668,72.94789,59.00624,43.08432,112.336,47.6545,203.0102,40.81578,-4.445509,9.813262,168.3859,139.2928,90.61949,221.4865,2.999971,151.6416,102.4733,136.8921,-38.4851,971.4551,5.234254,28.16277,-34.51439,-52.88586,4.263748,-63.09679,41.03399,143.4838,-2.595396,75.23561,-35.30818,805.2383,113.7564,-118.4394,511.7414,-26.23977,16.43099,67.67259,-42.98311,101.5039,-13.5465,38.82457,38.07459,29.78022,19.13408,71.39796,28.7506
75.62798,205.5154,17.16167,48.76641,-2.426363,154.7484,155.5557,133.84,135.4239,56.60546,-22.77106,19.76492,68.19536,196.2896,33.5407,171.2984,55.56472,71.30582,60.48256,82.36971,25.96098,157.2637,65.07455,16.57835,25.03948,140.604,141.8816,110.5239,176.4988,-11.96674,106.1791,83.10728,97.8992,0.2119536,1004.754,19.62857,-32.47996,32.35636,-89.06714,-14.23805,-46.95305,80.23591,184.6063,4.567809,105.1304,-6.321625,692.6534,69.79748,-54.48341,579.9255,22.71984,69.66937,7.347009,-19.3411,73.89863,1.932975,7.884603,81.73693,56.64722,8.893157,28.27428,37.30367
83.18187,159.0655,6.133569,50.04406,4.201034,128.2638,155.5355,134.1384,88.04601,98.70245,-15.44629,35.16227,76.59905,158.454,25.90469,177.5697,50.83073,79.02572,47.73228,53.70003,30.18557,93.45567,57.53333,8.513779,40.74192,199.1808,122.1655,129.1368,211.3252,-9.882921,99.59441,84.92497,85.36177,15.35805,1112.853,40.95849,-49.94204,56.3964,-26.93866,-11.85826,-27.9579,94.98781,169.9222,5.485701,117.3921,-25.43364,604.5322,64.98122,-39.48393,633.6169,89.95425,111.2989,22.26453,-10.76572,68.81086,-15.40643,25.66664,42.09711,55.41476,8.595373,15.00098,73.65632
90.68809,135.1588,-1.153849,98.47015,25.82126,114.8031,129.8145,68.51254,81.47188,75.85921,-1.863268,45.75707,59.4898,210.7725,55.58158,188.0665,74.85085,69.2224,62.88193,22.38631,36.39534,82.69613,47.58309,-3.766226,37.46875,120.9121,159.6175,130.1254,149.2798,-7.021066,46.92164,91.96,84.4289,53.90086,1050.432,26.38364,40.42097,67.92582,-31.48193,-17.86782,-2.959817,62.70849,186.9621,19.32331,75.01104,-18.13378,540.7538,42.42876,16.12069,666.3151,87.77264,149.1725,79.26048,-8.037408,50.67723,15.95682,10.614,20.11875,26.39373,43.30644,43.66895,64.08533
89.77721,85.74015,-0.2232257,92.28915,29.5674,91.81084,148.7128,51.08163,108.0289,70.40263,-9.258724,59.72237,53.75883,211.3598,62.20671,179.8709,83.14317,74.17754,88.34036,25.67934,9.003244,65.43056,66.12536,10.54229,61.02323,133.8888,192.9326,192.289,151.5779,12.72593,49.48204,52.97725,132.725,80.31363,997.003,4.885787,130.0611,85.84116,-22.29767,8.422785,24.756,70.74072,180.7672,53.04187,73.49271,3.335443,443.8697,37.63095,102.1252,688.5325,71.67554,360.8276,102.4506,68.85015,-0.6942208,40.91948,-29.03027,-23.50957,29.42877,-1.626183,46.70245,42.41265
70.44349,90.61549,21.25636,68.88332,24.11755,90.57322,141.9958,49.62597,137.5311,24.97036,-16.88747,73.89178,42.42265,206.6281,80.53863,144.4062,106.8765,73.7272,85.87431,68.8067,3.961143,42.28672,41.32518,15.76816,32.55919,141.4652,186.6099,204.9641,168.8125,44.81631,107.1228,0.013446,111.3786,95.20539,913.8779,-18.18474,253.5892,79.86468,7.231879,-2.194234,-2.535608,68.47734,183.1017,35.4591,105.5758,8.794115,370.1424,30.25569,113.9345,570.6371,64.12268,563.1971,127.4238,68.76606,42.20221,18.55043,-25.87055,-13.23407,51.91995,3.677582,26.31609,34.21237
72.78713,88.65502,3.298509,64.43403,32.20749,102.2259,133.2016,46.49897,112.7949,79.57084,-14.87392,70.76637,23.41621,189.4288,53.9957,212.2693,76.44498,74.17674,128.1825,66.57287,22.63789,6.567982,74.65356,34.53911,32.44238,128.8343,179.7078,231.3046,149.4609,30.86907,110.1061,6.589128,103.9951,41.03173,878.732,2.173117,278.5709,116.1328,15.0358,-18.49429,2.232408,60.12097,217.1178,51.80909,106.7307,-18.10665,380.1952,16.47727,41.77186,482.8574,68.51977,547.4593,144.7856,186.4115,58.5449,0.009022715,-8.010206,-27.22692,22.89967,-26.35938,11.91297,91.01823
46.80083,71.60651,-10.71914,36.39787,25.92051,99.94039,183.0903,30.66195,68.61261,128.5628,-4.931201,68.30241,9.265002,148.1389,32.53433,280.6541,45.89579,79.05742,130.7327,169.3289,72.52978,10.3296,74.11983,25.27337,34.23311,134.1261,168.5409,206.2176,126.8238,36.37438,71.32701,2.79443,93.96674,49.02259,900.4801,-10.09034,155.7046,140.648,12.36237,-29.59352,24.33549,75.86983,213.187,58.75634,95.30813,-11.31302,333.5624,-7.061188,51.41113,384.3546,41.72629,469.9858,89.53493,375.4501,71.56893,-10.95595,-9.032348,-8.972971,21.34096,-12.74826,5.348956,174.298
49.68403,75.08109,-26.41513,52.06189,15.54882,96.58257,176.1964,22.82469,65.02934,197.8225,-27.67419,80.17269,7.751266,136.5088,43.58678,366.9037,45.51859,60.17939,123.1222,230.7474,28.72946,-32.61438,75.07071,24.09567,14.98123,85.06374,188.5947,213.5852,143.9089,91.63477,79.94151,-20.4981,102.3465,-3.963187,938.6312,26.84213,122.8006,166.6615,22.84877,15.62439,64.2291,65.34094,240.4259,64.12658,101.8985,-0.1863446,297.868,-1.952648,10.88104,307.7863,36.66398,371.4347,34.52652,408.0074,47.79934,16.83513,-38.41792,-21.08306,1.575793,-29.51893,-10.93648,207.7162
32.92572,50.53161,-14.34209,36.14367,28.48249,95.00014,172.3868,33.13143,111.0457,267.1774,-45.16201,70.97173,15.82629,147.5448,10.78633,455.0865,73.21664,89.12817,114.9941,231.9578,16.98338,22.7831,81.58395,9.307134,35.07537,99.18251,162.5596,167.0881,171.3828,70.48698,99.29662,-9.543138,117.1605,-0.6390789,939.2419,28.69696,95.15131,139.7901,21.32868,52.55032,36.55952,94.71436,208.4563,30.92207,86.97853,-11.03616,237.7834,38.17589,57.80163,293.5632,15.08396,313.0602,13.43975,418.0016,58.38778,7.730111,-43.13309,-46.30969,1.223288,9.764325,-15.51293,173.5248
51.9105,37.69695,-12.53924,24.44033,31.34465,80.14626,192.3606,20.95607,85.80666,332.2272,-15.66035,57.56707,19.65791,136.2464,0.8037284,522.8395,40.0813,69.00567,118.4963,132.668,16.84024,35.83198,76.5465,10.9437,29.58373,48.29657,143.5898,159.9663,119.1836,104.8731,54.00246,-11.57125,90.57954,-8.476171,903.5616,24.58601,115.1113,139.1782,0.3069692,87.78793,19.8653,96.18071,184.0673,42.42731,41.53046,28.12096,205.555,44.08325,8.948981,257.2452,39.93566,282.0619,52.7473,450.769,40.39098,12.1013,-50.26836,-56.59392,2.548981,-27.13556,-16.97367,166.4774
38.91265,30.19628,-19.46948,55.55666,10.05568,77.70245,170.3878,39.35184,77.23476,419.6021,-29.30842,54.9962,4.73797,138.9291,-8.687119,559.8664,34.26433,42.76528,59.97475,46.54493,0.2203263,9.665201,54.91716,-2.81473,9.952721,89.67799,134.903,169.967,149.4447,97.46409,121.0592,6.054606,75.45461,19.74923,1017.718,14.30349,82.45911,129.7833,40.93327,78.20919,48.69714,94.82119,198.7582,-2.928761,73.23276,2.980653,211.2398,44.40314,28.95282,246.5661,47.975,222.2339,71.87128,439.3319,63.88541,-8.701921,-39.61034,-24.07497,40.61079,-3.23737,-6.280616,140.5266
