4.195694E-05,-0.0002860726,0.001291414,-0.0002842273,70.79632,-0.001424619,-6.15435E-05,0.001203056,-0.0005414652,-0.0001871508,0.0003049725,0.0001787874,0.000613387,4.898486E-05,0.0007719797,-0.0001327377,0.0001625398,-0.001339533,0.0002803369,0.0002022507,6.305414E-05,8.867899E-05,-0.0001963962,0.0001660202,2.141443E-05,0.0002114133,4.266077E-05,3.947119E-05,-0.00020675,-0.0003355631,0.0003854403,0.002005651,0.0006679473,0.001205692,-0.0001446448,0.0008146549,2.322873E-05,-1.963781E-05,-0.002379638,-0.0001140449,-0.0001573537,-0.0001009629,-0.0002898559
1.712125E-05,-0.0007194855,122.2333,-0.0008294843,229.0025,0.4062163,-0.0004209643,10.77266,-0.001107989,0.235991,0.0006263341,8.015641,-0.0009240581,5.473693E-05,8.749029,-0.0005341143,23.02444,-0.004754957,13.44455,0.0002681214,-0.0002327503,0.0002324899,10.02289,0.0002778562,4.220442,3.792991,0.0004648063,1.547435E-05,-0.00049706,10.71775,0.001484996,0.005070295,0.004224727,8.058746,-0.0001444427,7.379642,-0.0001016168,-3.572727E-05,-0.00703314,32.8451,-0.0008225268,0.0001805529,-0.0007079363
-2.484228E-05,-0.00110289,236.693,-0.001470572,353.6926,26.64763,11.01708,16.68138,-0.002927662,16.29699,0.0007147177,12.85322,-0.002743915,0.0001375026,18.03235,-0.001149149,38.62249,-0.00908793,19.97494,0.0001393266,-0.0009339693,0.0003513408,26.84334,0.000208457,7.563321,33.25032,0.001232472,11.68485,-6.157894E-06,22.4395,0.002787551,3.127232,0.01026035,12.42463,0.0001787509,13.25255,-0.0003382333,-9.538106E-06,-0.01208803,131.28,-0.002003168,0.0008433285,-0.001164644
-7.733984E-05,-0.001410659,308.1746,-0.002124408,470.9221,41.0181,54.9278,19.52813,-0.002901387,28.78076,0.0005669922,15.46966,-0.004788007,0.0004516183,22.07162,-0.001901527,74.52717,-0.01342472,22.38897,-3.683363E-05,-0.001893969,31.65652,34.82484,2.783105E-05,9.092282,49.43349,0.002295548,18.31257,-0.000166389,30.89788,4.497142,5.557058,0.01767384,14.48863,0.0006911475,16.95049,-0.0006358824,5.920038E-05,-0.01632387,177.7265,-0.003636199,2.833675,-0.001638866
-0.0001374129,6.648781,349.4091,-0.002729834,560.0892,47.95055,73.47208,20.47901,4.085872,37.29622,0.000290218,16.56269,-0.006936409,0.001032361,41.79432,-0.002710924,91.83098,-0.01711046,22.43544,-9.85377E-05,-0.002836258,46.63744,38.32314,-0.0001592999,9.514792,56.861,0.003520667,21.55818,3.081897E-05,39.09503,31.39032,7.102992,0.02510607,15.14189,0.001172655,19.03962,-0.0009208508,0.0001481224,2.225309,192.5489,-0.005585907,6.643713,-0.00225001
0.775864,10.50265,369.5495,-0.00322888,625.7389,50.29605,77.4977,20.28624,6.315279,42.77149,8.525725,16.63738,-0.009275246,12.72082,50.21798,-0.003507537,113.1886,-0.01981745,21.19601,15.01901,4.809719,51.92289,40.27921,-0.000203491,9.287395,58.66563,0.004762685,22.59404,-0.0001003107,44.67011,55.61855,8.005206,0.03113934,33.54476,0.001477489,19.95694,5.20063,20.12803,4.233687,188.9573,-0.007698248,8.168207,-0.003089688
0.8844538,12.53757,375.1621,-0.003582077,671.7869,53.96601,78.9078,21.33385,7.363262,45.93713,12.54095,16.05612,-0.01171788,20.34463,54.64976,-0.004249326,136.0489,-0.02145099,19.32954,21.44894,34.14669,51.83778,39.7772,0.656756,8.701534,56.9985,0.005907412,22.23384,-0.000640908,50.68782,70.45921,8.444238,0.03447141,42.95096,10.61198,20.03757,7.941064,31.62979,4.877876,175.3926,-0.00982046,8.494447,-0.00384742
32.71997,13.40343,370.9446,-0.00383433,701.6017,54.19382,84.8015,42.43035,14.22274,47.36654,14.6758,19.31881,-0.01418652,24.55713,54.48469,-0.004911092,146.5432,-0.02210686,17.22839,23.19339,45.37368,56.70464,37.97596,0.9744435,25.26336,69.95756,0.006953103,21.88776,-0.001092898,68.8189,78.63396,8.55432,3.272514,46.79427,30.07418,23.30692,9.130609,51.10625,4.869367,157.1382,-0.0118267,8.216918,-0.004187586
38.6614,13.53117,382.6271,-0.003993001,718.0491,52.40429,81.42913,54.63906,17.65891,47.708,20.55177,20.68063,-0.01658257,26.51105,51.92043,-0.005496072,146.3702,-0.02195838,15.11837,25.88681,47.67573,56.13729,43.61559,11.36847,33.43791,79.60291,0.007787894,39.82228,-0.001445186,81.40633,82.36926,33.30009,9.589558,47.27152,37.37329,24.92311,9.36918,61.1729,4.567506,137.4061,-0.01362392,11.41433,-0.003979948
36.09485,13.20536,382.3082,-0.00397672,723.5737,49.50077,73.52132,59.78324,18.94695,47.054,22.55659,20.77203,-0.01881526,26.99299,48.21633,-0.005996564,160.7412,-0.02127726,13.12235,25.48267,47.41745,66.35864,44.95449,16.35375,36.4423,89.5436,0.008315735,49.03282,-0.001922059,89.65698,88.01453,49.57578,22.47104,51.73586,38.69475,25.34949,9.04866,65.208,4.151504,130.4473,-0.01514868,13.16971,-0.003339582
31.72046,12.61289,400.2281,-0.003635261,720.2721,52.39716,63.86722,60.60584,18.92256,45.68901,42.70681,35.79907,-0.02077487,27.78823,44.08349,-0.006366082,172.3167,-0.02031657,13.91975,23.57153,44.37263,69.64395,43.93723,18.31386,36.35955,91.32757,0.008492003,52.50658,-0.002331438,94.53832,89.58311,59.64622,30.61472,54.86422,37.20138,34.92652,8.421934,65.45824,3.708871,118.6033,-0.01636804,13.35243,4.488204
27.35954,11.87554,403.7045,-0.002923819,709.9143,52.22898,60.60166,58.87003,18.12928,45.0416,51.0259,45.89002,-0.02237513,37.75266,39.91375,-0.006535056,171.6738,-0.01936861,16.85804,21.04231,42.10377,67.53659,100.5655,18.61475,34.52553,88.11442,0.008361264,52.32147,-0.002382779,99.90358,88.37952,65.214,44.11298,54.62554,34.49743,40.69965,7.649559,63.41016,7.750206,105.3055,-0.01726659,12.75489,6.069723
38.38668,11.07177,397.4522,8.838073,693.994,50.58681,56.79752,60.32708,16.91749,43.7182,52.72564,50.62629,-0.02356588,47.81747,35.91409,-0.006459579,164.107,-0.01865198,17.50123,25.25283,45.05058,62.7195,147.9457,18.03621,31.78576,82.04207,0.008058648,58.97288,-0.002108988,102.4741,96.9612,67.55413,57.70439,52.44529,31.38477,43.56579,6.831041,84.10869,9.089173,91.49281,-0.0178427,11.80569,6.344473
37.08864,10.25141,399.128,13.04091,673.7645,47.83396,60.95788,58.97245,15.50994,47.07609,50.87552,51.74951,-0.02432097,52.7903,32.18533,-0.006105255,152.9188,-0.01827152,16.8642,25.64261,51.11755,56.74735,206.4343,17.02082,30.57743,88.94404,11.72097,60.44562,-0.001713344,102.9132,109.4822,67.61836,65.35698,49.22169,28.25363,44.33951,6.025954,95.48409,11.85863,84.23874,-0.01809545,10.73304,6.059874
34.86201,10.26043,400.7233,14.47475,650.2907,62.05901,58.4944,56.02239,14.04549,48.62228,54.5631,53.32668,-0.02463803,54.42887,28.76813,-0.005499127,140.1403,-0.01818774,16.69937,24.11415,50.71952,50.49825,304.2143,38.95673,28.38683,88.92585,17.26833,58.68859,-0.001239607,101.7487,115.1199,73.468,68.75631,61.64375,25.28394,43.6429,5.267878,128.2652,12.37292,75.06226,-0.01803812,9.655184,5.561151
30.69853,9.95948,427.4551,14.32405,624.4579,68.16002,62.29795,52.24718,12.60798,48.82539,53.93474,63.50748,-0.02456281,53.92965,25.66973,4.130147,126.9934,-0.01815623,15.66952,21.73839,47.40742,44.44754,415.2048,48.88631,25.74525,84.74014,23.89539,55.03488,-0.0004757091,99.39924,116.0013,77.40756,69.1671,66.53535,22.5494,41.94754,4.573856,148.1587,11.84155,65.38382,-0.0177011,23.013,13.51939
26.49519,9.478654,436.2433,13.32863,596.9888,69.30245,59.54869,59.37387,11.24535,48.05045,51.37121,67.63548,-0.02414993,52.10322,22.87951,20.66351,114.1885,-0.01785035,20.63318,19.10256,42.97522,38.83345,484.174,63.29063,22.9772,84.16454,38.04643,64.91183,0.0002694018,103.8681,113.6721,78.34826,67.5326,66.88189,20.07104,39.60763,10.82567,155.2165,19.57191,56.02048,-0.01714545,28.37476,15.97114
22.71866,8.902588,432.8504,11.94137,568.4901,72.67274,53.61977,64.36285,9.982904,46.5803,47.36201,67.72583,-0.02344354,49.49517,20.37791,27.93197,102.1149,-0.0171215,22.16152,16.51492,42.40809,33.75683,502.4726,68.32026,28.32095,87.72659,43.51286,77.33792,0.001116394,105.7094,109.2493,77.20319,64.55139,64.58264,17.84469,37.87637,25.12633,154.2709,21.84103,59.54029,-0.01640761,42.7506,15.98424
19.43843,8.285681,421.387,10.43145,539.4735,72.06075,46.49583,64.92744,8.831344,44.63297,42.80506,65.22347,-0.02246301,55.48001,18.14152,29.95624,95.50927,-0.01613688,21.74115,14.12487,60.44515,32.34875,492.9151,68.24934,29.96697,85.82265,44.13415,81.53283,0.002039311,106.0642,103.5345,75.935,66.39811,72.8988,15.85479,35.62462,32.13068,148.5148,21.51515,61.37633,16.43818,52.27917,14.98475
16.61997,7.6623,404.7724,8.95182,510.36,81.33173,39.29334,62.88267,7.792411,42.37617,38.19848,61.153,-0.02112358,57.67801,16.14588,44.68977,87.74509,-0.01516378,20.28752,11.99315,64.91211,29.83248,468.8006,65.51432,29.43014,80.64665,64.37911,80.51266,0.002770237,104.7909,103.9007,80.48411,65.81752,80.99774,14.08128,35.32004,34.59165,140.0417,28.42717,58.63237,27.32491,54.25884,16.93046
14.20687,7.053612,385.0674,7.583011,481.4785,83.85748,32.59535,59.38578,6.862418,39.93873,49.9808,56.23069,-0.0192998,57.43853,20.32566,49.53396,108.5473,0.3197507,18.35508,23.05609,62.93525,26.87391,437.8159,61.49441,27.67901,73.74262,71.68541,76.35001,0.002969471,102.3159,101.5309,85.46883,63.60099,82.662,21.65066,34.12738,38.4027,130.2094,33.77322,53.52119,34.1381,64.01102,16.67311
