-2.54382E-05,0.0006049136,-0.0004785881,-1.197413E-06,-0.0001170475,-0.001138711,0.0005025964,0.0002150166,8.163425E-05,0.000402974,-0.00554511,-0.0009341968,0.0001144158,-3.204479E-05,0.0005678004,0.000360912,0.0001769417,0.0001081994,-4.054451E-05,1.156161E-05,9.632506E-05,5.62669E-05,0.001678575,7.486183E-05,7.923604E-05,0.000498515,0.0001909875,0.0001013958,-0.0005623458,-9.890456E-05,4.8522E-05,0.0009985431,-9.187971E-05,0.0001442582,-0.0004347295,-0.0001240934,3.6522E-05,0.001226484,8.453007E-05,-0.0001067151,0.0002994235,4.279175E-05,-0.000284188
7.099911E-05,0.0005113697,14.29666,30.43083,10.11183,2.193099,6.189502,0.0005492968,4.990042,0.0008246762,16.20219,32.48838,0.0001708347,5.762538E-06,0.002240075,3.633843,0.0003413816,0.0001908388,12.9964,6.955794E-05,3.718545,17.14956,6.622662,0.0002544552,0.0001379203,0.00069664,0.0007392154,7.984642E-05,-0.001841693,-0.0004093767,-0.0001820423,0.00308957,2.221772,0.0002372001,-0.0009631774,-0.0001389549,0.0001394949,0.003573385,0.0001925018,-0.0002252818,0.001042673,-0.0001278059,7.399502
0.0002054601,-0.0004397936,21.46412,64.20104,15.57283,13.55135,8.735905,0.0008436671,7.334636,17.86125,39.20844,54.67739,0.000103007,11.66527,0.004450244,23.25988,17.70712,11.27231,20.23577,0.0001253278,38.85397,26.7943,9.558682,0.0005392019,0.0001256235,0.0003527133,5.944042,4.094278E-05,-0.004096209,-0.001058539,-0.0008745885,0.005737325,3.103913,0.0003502667,-0.001393105,-2.779702E-05,0.0002404535,0.006462121,18.51786,10.55491,0.001998142,3.056842,17.14425
0.0003396746,-0.002213474,65.21291,75.24394,18.15596,19.44312,22.46649,21.02815,18.47263,29.2498,50.40404,63.81204,11.28814,14.3359,2.826285,29.54628,29.03512,28.66592,20.65648,0.0001909899,44.90502,28.83518,29.0647,0.000915403,22.62675,7.267645,7.784034,0.0001146657,1.422186,-0.002118347,-0.00196207,0.008956298,3.321297,12.34815,-0.001751161,6.142E-05,0.0003124641,0.009233422,25.69833,22.27512,0.002993613,17.74026,20.62726
0.0004529236,-0.004594078,125.9824,118.5193,18.98717,24.95809,30.02362,29.32803,22.04595,36.006,54.26839,73.01552,14.61336,15.25268,4.070264,29.88164,31.68531,51.30923,18.73989,0.0002727168,60.19263,27.43174,50.87059,0.001380694,31.2746,9.796179,7.898632,0.0003039085,1.940015,-0.00344732,-0.003232009,0.01299266,3.222026,16.4752,-0.001851351,1.261356E-05,6.945951,0.01154393,29.45844,25.62883,0.003937806,29.00356,20.72349
0.0005112396,-0.007115809,232.2528,156.7736,26.601,27.00416,30.62415,31.11872,22.09426,39.48578,53.73824,74.20676,14.34284,14.6955,4.449286,27.83527,30.62511,60.72972,16.22746,0.0003583322,58.56672,24.65258,58.65603,0.001897782,32.13568,10.22362,27.66961,0.0004899073,2.027994,-0.004655668,-0.004524502,0.01811013,2.984065,24.30276,5.648597,-0.0001975466,15.3985,0.01315168,28.95526,24.98407,0.004778482,30.9624,19.12949
0.0005320363,-0.009817959,324.1801,161.3501,42.16794,37.3461,28.36586,29.75376,37.57351,40.68491,50.71754,93.48011,12.64484,13.7518,4.371994,28.7865,37.19727,62.89293,13.76477,0.0004630378,52.34776,21.49971,58.90199,0.002428776,30.18322,9.762695,40.13074,0.0005725984,1.92299,5.022606,-0.005748652,0.02441638,17.71816,25.94743,10.94233,15.09526,17.35951,0.01386422,26.51218,22.61577,0.00548369,57.93935,16.82207
0.0005111158,-0.01217308,390.1521,151.7302,49.61173,41.60266,25.39788,27.01671,41.7289,40.33116,46.42286,99.04008,10.55641,12.7494,14.66958,30.98601,39.38224,61.20711,18.62099,0.0006745343,45.44989,18.43522,55.34022,0.002891586,27.37313,11.10639,41.87025,0.0005340972,9.999112,16.30918,-0.006833005,0.03168223,23.3911,25.06406,13.32165,21.51096,19.49374,0.01386244,23.35517,24.48498,0.006051003,63.63793,14.34306
0.0004648546,-0.01402196,449.1396,136.9499,52.10518,53.31673,29.90977,28.47414,40.68887,38.9533,41.61555,106.0701,8.541076,11.78407,18.94183,30.69262,37.61311,57.60624,44.60321,7.044018,41.39301,24.05921,50.08623,0.003304604,24.45717,15.33161,59.62218,0.0003574602,12.80529,22.63722,-0.007684107,0.03921188,24.58452,23.2388,13.98294,23.1189,21.80577,0.0134495,20.1077,24.18204,0.006517066,60.35037,11.97522
0.0003866933,-0.01494057,460.608,121.0982,51.65602,57.65055,46.81368,36.99893,37.46586,36.9326,36.75832,104.3822,6.778718,11.47963,23.10003,28.93642,34.35417,53.17573,52.83146,9.724663,36.18042,27.88857,44.30995,0.003646213,25.66119,26.86326,76.41409,9.314942E-05,13.1303,25.76627,-0.008253553,0.04586884,23.65975,21.15092,13.66733,22.20803,20.93427,0.01304274,17.06606,22.03228,0.006910876,53.76533,9.850167
