0.000413213,0.000257629,-9.92E-05,9.32E-05,-0.000476865,-0.000786239,5.16E-05,0.000179601,8.69E-05,-0.000142172,-0.000241684,1.47E-05,0.000157218,-0.000130858,0.000237245,-8.84E-05,0.0001567,-6.41E-06,0.000373588,4.72E-05,4.88E-05,-9.43E-06,0.000728041,-3.63E-05,-3.04E-05,0.001828659,-0.002611621,-0.000226046,0.00065551,0.005459274,0.001212482,0.001347078,-0.000158271,0.004298154,0.000318477,-8.3E-05,7.53E-05,6.22E-05,-2.31E-05,0.000286377,0.000420594,-0.000135132,2.29E-05,0.000279774,1.78E-05,7.6E-05,5.14E-05,-4.68E-05,0.000129307,-3.3E-05,-0.000485673,-0.000942958,-3.08E-05,-0.00037931,0.002969304,-0.001806282,-0.000140183,0.001508404,-0.000387918,2.27E-05,8.04E-05,-0.003281754,-0.000315869,0.000266566,-0.00294049,0.000552545,4.21E-05,0.000111923,0.00091393,-9.89E-05,-2.42E-05,-0.000670246,-0.000161763,0.000295052,-0.000195113,0.000589588,-0.000282331,-1.53E-06,-0.00023283,-0.000100957,0.000191602,0.000548389,0.000722983,-2.9E-05,-0.00019719
0.2994678,0.00043946,6.592576,0.000301132,-0.000700611,-0.002111389,0.000592602,0.000364849,2.47E-05,-0.000210929,10.09197,5.118007,0.000203274,9.662601,7.554717,-0.000180805,0.000222949,2.57E-05,0.000743448,-6.55E-06,0.000220098,-1.6E-05,0.2481315,0.000111379,-1.98E-05,25.21809,16.77388,19.63165,7.046857,12.56709,0.003154335,6.064188,5.77E-05,0.007807335,0.000666576,15.02915,-0.000223331,0.7122571,-4.15E-05,0.000514375,4.021894,7.603108,10.02443,0.000502548,0.000259499,0.000167345,7.92E-05,4.537947,0.000380313,-1.69E-06,-0.000672809,-0.001411926,1.11E-05,0.8292904,16.74665,17.21308,-0.000408455,0.005783771,-0.000730527,0.000305781,9.63E-05,1.246276,6.106728,0.001502411,3.066642,53.18646,-7.85E-06,7.954079,0.001722069,23.74835,-4.67E-05,20.83756,-0.001337862,0.000851426,-0.000831529,51.30397,-4.29E-05,2.245992,-0.000697237,-0.000281997,0.000578367,0.001010745,0.001777078,-0.000127052,-0.000605285
18.06832,2.678102,9.055848,0.000539461,-0.000647623,-0.003823215,12.08888,13.47801,5.770986,-0.000168159,30.82611,6.74949,4.597389,19.86032,9.479366,-0.000235467,1.11E-05,6.25E-05,0.000992343,6.18426,0.000312474,-1.54E-05,3.0831,11.72673,18.45591,37.11932,30.12219,36.98586,9.747503,43.04269,0.005162487,17.89376,0.000592532,0.008613165,0.000817188,18.73349,-0.000439949,9.88458,-6.25E-05,5.306725,5.268223,24.07222,15.21695,0.000421326,0.000589886,0.000242282,8.39E-05,7.06539,0.000623989,3.7E-05,24.2236,1.135437,6.7E-05,18.8525,23.93898,27.83395,-0.000767646,0.01116,-0.000860812,0.000876351,4.34E-05,1.659528,10.4858,0.003612254,37.61785,66.97129,-0.000146896,10.11867,3.050002,38.36707,1.391741,30.76249,-0.003951048,0.00151383,13.71835,86.88587,0.000320093,11.54782,-0.00118941,9.406309,56.697,0.000937994,0.002544162,-0.000196854,-0.001036583
23.81787,3.479182,18.57634,0.000855934,17.2572,-0.005501002,28.77787,19.82006,7.679324,5.519459,36.5323,6.758315,15.77135,21.96106,9.0255,-0.000272093,27.41786,5.07E-05,0.001052588,15.289,8.706306,-1.58E-05,4.085479,15.17638,21.42028,41.18449,65.87571,43.32651,19.47686,67.31882,0.00681376,27.50756,1.304282,0.007811331,0.000726877,19.33271,-0.00047421,16.89525,-9.35E-05,6.413554,5.262606,42.26579,32.48786,7.752814,0.000824961,8.486684,5.83E-05,8.250407,0.000811514,2.68E-05,35.5772,1.397158,0.000129951,51.20138,39.51004,33.9335,18.8067,0.01411475,-0.000684014,0.001606786,11.25875,4.420551,11.53971,0.006276621,47.73788,65.64909,-0.000292821,9.729038,102.2308,42.43484,33.39885,34.17059,-0.007634707,0.002181423,19.72226,99.0453,0.000918614,13.17309,4.95195,13.14097,86.58955,9.330091,0.002448699,7.86335,-0.001207944
24.08337,6.147929,21.39092,14.01562,24.73743,-0.006969756,41.02003,20.29894,7.711425,7.193906,35.46842,6.086874,18.59691,30.2434,7.724964,-0.000316151,73.72919,2.14E-05,0.000816887,31.77289,10.31709,10.16866,4.16824,14.93151,22.09052,40.81974,81.54219,55.5834,43.57028,79.4887,0.007877585,30.09472,7.059605,0.0062841,0.000380865,20.55298,26.97462,18.47326,-0.000145521,6.111779,32.51524,44.24076,34.26725,13.21242,1.180368,17.66247,17.17217,16.35366,7.485302,2.55E-05,50.72149,1.333195,3.816714,63.14604,44.4091,36.96398,59.29485,0.01791643,-0.000361278,0.002479829,28.4719,80.3801,30.46732,0.009122739,54.93659,73.3429,-0.0003431,8.503553,198.3287,41.16901,46.09585,33.84662,-0.01200983,0.002821821,21.59289,97.78625,0.001607568,11.88218,6.825751,13.91238,91.89311,13.02637,5.022341,17.45177,18.4989
22.33724,17.41334,50.60641,41.94913,26.59455,-0.008133885,43.98812,18.46219,6.925031,7.161346,44.81207,5.197819,17.94753,30.87749,6.265342,-0.000362637,176.3007,6.05E-06,0.000172593,32.77191,21.33979,13.46409,3.827413,15.01836,42.88707,38.11527,85.01534,57.83894,51.1495,98.82612,0.008368016,28.04503,12.84736,0.004386181,-0.000214459,18.35624,35.43849,26.09042,-0.000193613,5.405066,67.34032,39.4012,31.19577,14.05011,1.492861,31.30639,34.59257,20.46159,21.16471,8.77E-06,55.56605,1.165121,4.568438,85.3196,49.00171,37.94032,92.01398,0.02593323,6.68E-05,0.003232964,42.51333,105.4651,72.22564,0.01172815,86.27893,294.5958,-0.000329201,69.36311,309.0898,49.66319,104.8374,31.5293,-0.01670964,0.003369429,21.32359,89.7717,0.002393996,10.68936,7.198806,13.22497,88.51185,13.79156,119.2402,20.53349,24.68488
19.76721,20.11349,59.76589,51.17079,33.61889,-0.008799311,42.09192,15.91265,22.89799,6.446913,45.00195,4.306721,16.02229,28.75642,4.927624,-0.000364341,198.4581,-1.54E-05,43.39761,34.72733,21.80734,12.60028,3.325711,14.54991,42.71686,34.32991,81.47485,67.70772,55.04781,142.0905,0.008287711,27.58209,13.385,0.002560986,8.022233,15.15969,35.39384,25.46754,-0.00024443,4.64412,101.2266,32.42121,26.98737,13.00543,1.435313,32.36585,38.2416,21.94685,24.33774,-1.84E-05,57.72865,0.9803832,6.154766,88.95827,47.65575,37.56978,99.03907,0.7994515,18.43781,0.003844195,45.95199,152.5404,94.28993,0.01376654,191.5132,346.8729,-0.000215964,243.2115,396.2476,173.5925,114.5578,28.28301,-0.02141402,0.003689288,20.01465,78.91244,0.003346618,8.762798,10.48463,11.9003,82.35985,13.11819,210.4423,48.13745,25.04678
28.24224,19.02271,70.00993,51.25226,34.52905,-0.00881139,37.90918,16.92305,52.53868,5.528834,40.85581,6.556522,13.78603,25.82026,6.800034,7.530934,184.9576,0.3092507,55.51877,31.08978,18.64216,10.64529,2.796316,22.45577,35.87405,30.20148,74.25611,67.79192,52.20051,168.6617,14.8092,24.80754,21.51039,0.000713224,10.47761,12.00053,31.83254,22.13362,-0.000268135,3.942739,105.1682,25.46474,22.87973,11.32957,1.242607,30.09758,35.83878,21.76981,23.44991,-2.13E-05,59.22594,7.890413,11.00876,83.05515,45.82841,50.90514,93.65928,1.009405,31.84764,0.004205145,43.77555,181.2487,96.8465,0.01500453,216.5588,333.3086,-9.51E-05,275.7894,526.911,219.5282,105.0089,24.74056,-0.02593425,0.003660862,18.2656,67.41956,0.004089127,12.67323,11.23994,10.37497,75.61042,11.81702,268.389,56.32893,43.78836
29.21173,16.50343,68.93777,47.22021,32.22581,5.225328,32.90412,19.6536,59.96415,4.619014,35.3003,6.843808,17.43921,58.19706,6.660914,9.571754,158.3056,0.3827091,55.41432,33.54849,31.36126,8.637803,11.16484,23.21879,27.98661,26.14435,65.45358,62.72191,59.60264,168.3918,29.41363,40.52232,21.87093,-0.000792878,10.36588,9.2635,27.17209,18.29151,-0.000243954,9.576115,96.52741,19.40421,19.23482,9.571513,1.020916,25.57806,31.18579,20.59407,21.16921,-1.65E-06,69.13893,9.373009,11.68568,72.91431,76.00932,59.66846,83.05257,0.9805748,34.82257,0.004219863,38.96491,174.7407,91.43748,0.01538881,284.2391,297.8684,3.14E-05,256.073,552.6748,270.5984,89.42009,33.46368,-0.03017795,2.48851,16.39618,56.46985,0.004731554,34.38427,15.21397,22.26716,69.03847,10.31723,289.3578,55.93202,86.72685
27.13551,13.67564,62.79948,41.65987,29.63586,14.72912,27.87189,18.7522,56.96727,16.79789,61.2309,6.280316,17.21637,82.5556,15.89808,9.303719,129.2741,0.3634767,50.92054,30.20251,32.65847,6.886614,13.93669,21.03107,21.01884,22.37448,56.3356,57.29699,58.00845,198.5973,33.11997,41.62788,22.07362,-0.001724532,9.204133,7.038643,22.52332,14.74909,-0.000225536,10.35538,83.60275,14.47833,16.11286,7.953086,0.8143828,20.80421,26.08034,30.14295,18.57591,2.21109,70.03253,8.850652,11.31973,61.54358,88.33894,63.73575,70.96801,0.8654698,33.1185,0.00404411,33.24031,153.3415,83.20419,0.01511936,287.8031,258.007,9.45E-05,220.5629,525.3253,274.5,73.38385,36.0517,-0.03361921,3.414834,14.57059,53.54039,0.005528296,37.12881,30.78069,26.20564,62.89823,8.836489,273.2567,71.05265,97.04396
